movie_id,title,tags
158852,tomorrowland,bound shared destiny bright optimistic teen bursting scientific curiosity boy genius inventor jaded disillusionment embark danger filled mission unearth secrets enigmatic place time space exists collective memory tomorrowland adventure family mystery sciencefiction inventor apocalypse destiny imax dreamer futuristiccar futuristiccity brittrobertson georgeclooney raffeycassidy bradbird
177572,big hero 6,special bond develops plus sized inflatable robot baymax prodigy hiro hamada team group friends form band high tech heroes adventure family animation action comedy brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother scottadsit ryanpotter danielhenney chriswilliams
82690,wreck-it ralph,wreck ralph 9 foot tall 643 pound villain arcade video game named fix felix jr game titular hero fixes buildings ralph destroys wanting prove good guy villain ralph escapes game lands hero duty person shooter helps game hero battle alien invaders later enters sugar rush kart racing game set tracks candies cookies sweets ralph meets vanellope von schweetz learned game faced dire threat affect entire arcade ralph inadvertently started family animation comedy adventure supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer interruptedwedding socialreject sarahsilverman jackmcbrayer richmoore
5255,the polar express,doubting young boy takes extraordinary train ride north pole embarks journey self discovery shows wonder life fades believe adventure animation family fantasy santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas tomhanks michaeljeter nonagaye robertzemeckis
47933,independence day: resurgence,knew coming recovered alien technology nations earth collaborated immense defense program protect planet prepare aliens advanced unprecedented force ingenuity brave men women bring world brink extinction action adventure sciencefiction alternatehistory alieninvasion liamhemsworth jeffgoldblum billpullman rolandemmerich
10191,how to train your dragon,son viking leader cusp manhood shy hiccup horrendous haddock iii faces rite passage kill dragon prove warrior mettle downing feared dragon realizes longer wants destroy instead befriends beast names toothless chagrin warrior father fantasy adventure animation family flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat warrior jaybaruchel gerardbutler craigferguson chrissanders
296,terminator 3: rise of the machines,10 years john connor saved earth judgment day living radar steering clear skynet trace encounters t x robotic assassin ordered finish started good thing connor nemesis terminator aid adult connor like promised action thriller sciencefiction savingtheworld artificialintelligence manvsmachine cyborg killerrobot sunglasses leatherjacket nanotechnology rocketlauncher firemen veterinarian fireengine dystopia psychiatrist arnoldschwarzenegger nickstahl clairedanes jonathanmostow
118340,guardians of the galaxy,light years earth 26 years abducted peter quill finds prime target manhunt discovering orb wanted ronan accuser action sciencefiction adventure marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse chrispratt zoesaldana davebautista jamesgunn
157336,interstellar,interstellar chronicles adventures group explorers use newly discovered wormhole surpass limitations human space travel conquer vast distances involved interstellar voyage adventure drama sciencefiction savingtheworld artificialintelligence fathersonrelationship singleparent nasa expedition wormhole spacetravel famine blackhole dystopia raceagainsttime quantummechanics spaceship space rescue familyrelationships farmhouse robot astronaut scientist fatherdaughterrelationship singlefather farmer spacestation imax astrophysics zerogravity courage timeparadox relativity matthewmcconaughey jessicachastain annehathaway christophernolan
27205,inception,cobb skilled thief commits corporate espionage infiltrating subconscious targets offered chance regain old life payment task considered impossible inception implantation person idea target subconscious action thriller sciencefiction mystery adventure lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero leonardodicaprio josephgordon levitt ellenpage christophernolan
315011,shin godzilla,mind evangelion comes hit larger life massive gilled monster emerges deep tears city government scrambles save citizens rag tag team volunteers cuts web red tape uncover monster weakness mysterious ties foreign superpower time greatest catastrophe befall world evolve right eyes action adventure drama horror sciencefiction monster godzilla giantmonster destruction kaiju toyko hirokihasegawa yutakatakenouchi satomiishihara hideakianno
49051,the hobbit: an unexpected journey,bilbo baggins hobbit enjoying quiet life swept epic quest gandalf grey thirteen dwarves seek reclaim mountain home smaug dragon adventure fantasy action riddle elves dwarves orcs middle hobbit mountains wizard journey ring goblin courage giant tunnel undergroundlake buriedtreasure climbingatree invisibility ancient gnomes ianmckellen martinfreeman richardarmitage peterjackson
9799,the fast and the furious,domenic toretto los angeles street racer suspected masterminding series big rig hijackings undercover cop brian infiltrates toretto iconoclastic crew falls toretto sister choose gang lapd action crime thriller streetgang carrace undercover auto tuning losangeles car automobileracing aftercreditsstinger duringcreditsstinger paulwalker vindiesel michellerodriguez robcohen
4922,the curious case of benjamin button,tells story benjamin button man starts aging backwards bizarre consequences fantasy drama thriller mystery romance diary navy funeral tea travel hospital cateblanchett bradpitt tildaswinton davidfincher
49538,x-men: first class,charles xavier erik lensherr took names professor x magneto young men discovering powers time arch enemies closest friends working mutants familiar new stop greatest threat world known action sciencefiction adventure cia mutant marvelcomic superhero basedoncomicbook superhuman historicalfiction nuclearwar cubanmissilecrisis worldwariii 1960s jamesmcavoy michaelfassbender jenniferlawrence matthewvaughn
